Delivery_person_Age,Delivery_person_Ratings,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_Orderd_hour,Delivery_city
28.0,4.7,1900-01-01 19:15:00,Windy,Medium,1,Meal,scooter,,No,Metropolitian,,PUNE
27.0,4.8,1900-01-01 20:05:00,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Urban,19,MUM
38.0,4.8,1900-01-01 18:40:00,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,18,VAD
23.0,4.5,1900-01-01 20:45:00,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,20,JAP
28.0,4.7,1900-01-01 22:35:00,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,BANG
30.0,4.7,1900-01-01 11:15:00,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,,JAP
31.0,4.0,1900-01-01 20:25:00,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,20,RANCHI
28.0,4.5,1900-01-01 13:45:00,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,13,BANG
24.0,5.0,1900-01-01 22:40:00,Fog,Low,1,Buffet,motorcycle,0.0,No,Urban,22,INDO
31.0,4.6,1900-01-01 19:25:00,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,19,INDO
32.0,4.1,1900-01-01 20:20:00,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,20,MYS
35.0,4.6,1900-01-01 19:55:00,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,19,COIMB
33.0,5.0,1900-01-01 18:35:00,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,18,VAD
29.0,4.9,1900-01-01 18:50:00,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,18,RANCHI
36.0,4.9,1900-01-01 21:30:00,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,JAP
25.0,4.7,1900-01-01 22:30:00,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,22,GOA
21.0,4.8,1900-01-01 11:45:00,Windy,High,1,Snack,scooter,0.0,No,Metropolitian,11,COIMB
27.0,4.6,1900-01-01 16:15:00,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,,BANG
24.0,4.6,1900-01-01 23:30:00,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,23,VAD
34.0,4.7,,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,21,BANG
22.0,4.6,1900-01-01 18:20:00,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,18,CHEN
37.0,5.0,1900-01-01 20:30:00,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,20,AURG
23.0,5.0,1900-01-01 12:15:00,Sandstorms,High,2,Meal,scooter,1.0,No,Metropolitian,12,MYS
33.0,5.0,,Fog,Medium,1,Meal,motorcycle,0.0,No,Urban,15,BANG
35.0,4.6,1900-01-01 17:15:00,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,17,KNP
24.0,4.9,1900-01-01 17:55:00,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,17,BANG
25.0,5.0,1900-01-01 18:45:00,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,18,HYD
36.0,4.9,1900-01-01 22:25:00,Fog,Low,2,Meal,scooter,,No,Metropolitian,22,VAD
35.0,4.6,1900-01-01 21:45:00,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,21,COIMB
38.0,4.6,1900-01-01 12:15:00,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,12,VAD
21.0,4.7,1900-01-01 22:55:00,Windy,Low,1,Snack,scooter,0.0,No,Urban,22,SUR
27.0,4.5,1900-01-01 21:45:00,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,21,BHP
20.0,4.9,,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,22,RANCHI
29.0,4.9,1900-01-01 18:55:00,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,18,AURG
25.0,4.6,,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,11,COIMB
38.0,4.7,1900-01-01 17:20:00,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,17,AGR
25.0,5.0,1900-01-01 22:10:00,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,,PUNE
24.0,4.8,,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,21,MUM
24.0,4.9,1900-01-01 14:55:00,Cloudy,High,2,Drinks,motorcycle,1.0,No,Urban,14,INDO
39.0,4.9,1900-01-01 22:50:00,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,22,COIMB
22.0,4.6,1900-01-01 20:15:00,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Urban,20,BANG
37.0,4.2,1900-01-01 11:50:00,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,11,PUNE
22.0,4.9,1900-01-01 18:30:00,Windy,Medium,1,Drinks,motorcycle,,No,Urban,18,HYD
27.0,4.9,1900-01-01 20:30:00,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,AURG
30.0,4.7,1900-01-01 09:30:00,Fog,Low,2,Snack,motorcycle,0.0,No,Urban,9,JAP
20.0,4.1,1900-01-01 18:25:00,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,18,DEH
30.0,4.7,1900-01-01 12:50:00,Windy,High,0,Snack,motorcycle,2.0,No,Metropolitian,12,MUM
36.0,4.8,1900-01-01 23:50:00,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,23,JAP
32.0,5.0,1900-01-01 09:10:00,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,,KOL
28.0,5.0,,Cloudy,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,21,MUM
20.0,4.6,1900-01-01 18:05:00,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,17,MUM
33.0,4.8,1900-01-01 21:15:00,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,21,HYD
39.0,3.5,1900-01-01 21:10:00,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20,CHEN
20.0,4.6,1900-01-01 13:45:00,Stormy,High,2,Snack,electric_scooter,0.0,No,Metropolitian,13,BANG
39.0,4.2,1900-01-01 09:35:00,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,9,KOL
27.0,4.6,1900-01-01 19:45:00,Fog,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,19,PUNE
35.0,4.8,1900-01-01 23:30:00,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,23,CHEN
28.0,4.9,1900-01-01 08:25:00,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,8,MUM
24.0,4.7,1900-01-01 18:45:00,Sunny,Medium,2,Snack,scooter,0.0,,Metropolitian,18,VAD
31.0,4.4,1900-01-01 18:55:00,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,JAP
22.0,4.8,1900-01-01 13:50:00,Sunny,High,2,Drinks,motorcycle,0.0,No,Urban,13,VAD
27.0,4.6,1900-01-01 11:20:00,Windy,High,2,Drinks,scooter,,No,Urban,11,CHEN
34.0,3.7,1900-01-01 23:50:00,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,23,PUNE
39.0,5.0,1900-01-01 18:15:00,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,,DEH
29.0,4.7,1900-01-01 11:40:00,Fog,High,0,Drinks,motorcycle,0.0,No,Urban,11,KNP
34.0,4.5,1900-01-01 17:30:00,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Urban,17,BANG
24.0,4.7,1900-01-01 21:30:00,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,21,PUNE
33.0,4.4,1900-01-01 13:45:00,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,13,KNP
31.0,4.6,1900-01-01 20:50:00,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,20,HYD
20.0,4.7,1900-01-01 21:30:00,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,21,PUNE
34.0,4.8,1900-01-01 21:15:00,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,,KNP
22.0,4.5,1900-01-01 08:35:00,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,8,HYD
38.0,4.9,1900-01-01 21:35:00,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,21,BANG
34.0,4.7,1900-01-01 22:40:00,Sunny,Low,2,Drinks,scooter,0.0,No,Urban,22,RANCHI
27.0,5.0,1900-01-01 17:20:00,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,17,LUDH
34.0,4.9,,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,18,ALH
30.0,4.8,1900-01-01 19:50:00,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,19,INDO
28.0,4.8,1900-01-01 22:55:00,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,MUM
36.0,4.8,1900-01-01 19:10:00,Windy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,18,KNP
29.0,4.6,1900-01-01 17:35:00,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Urban,17,PUNE
24.0,4.7,1900-01-01 14:50:00,Cloudy,High,2,Snack,scooter,0.0,No,Metropolitian,14,PUNE
22.0,4.6,1900-01-01 13:50:00,Windy,High,1,Snack,scooter,1.0,No,Urban,13,COIMB
27.0,4.7,1900-01-01 20:40:00,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20,VAD
30.0,5.0,1900-01-01 19:25:00,Cloudy,Jam,1,Drinks,motorcycle,3.0,No,Metropolitian,19,HYD
36.0,3.8,1900-01-01 19:25:00,Windy,Jam,1,Meal,scooter,2.0,No,Metropolitian,19,BHP
39.0,4.3,,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,,RANCHI
27.0,4.5,1900-01-01 23:05:00,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,JAP
27.0,4.9,1900-01-01 23:25:00,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,VAD
39.0,4.4,1900-01-01 18:15:00,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,18,BHP
32.0,5.0,1900-01-01 21:45:00,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,21,MUM
25.0,4.7,1900-01-01 23:30:00,Windy,Low,1,Drinks,scooter,0.0,No,Urban,23,PUNE
30.0,4.4,,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20,MUM
32.0,3.7,1900-01-01 21:30:00,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,21,CHEN
36.0,4.7,1900-01-01 21:50:00,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21,PUNE
28.0,4.5,1900-01-01 18:50:00,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,18,BHP
27.0,4.1,1900-01-01 11:15:00,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,ALH
24.0,4.8,,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,18,MUM
23.0,4.9,1900-01-01 08:25:00,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,8,JAP
37.0,4.8,1900-01-01 22:10:00,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,,PUNE
20.0,5.0,1900-01-01 09:15:00,Sunny,Low,2,Buffet,electric_scooter,0.0,No,Urban,9,MYS
32.0,4.3,1900-01-01 13:25:00,Sandstorms,High,2,Drinks,scooter,1.0,No,Metropolitian,13,BHP
32.0,4.8,1900-01-01 23:20:00,Windy,Low,1,Snack,motorcycle,1.0,No,Urban,23,KOC
34.0,4.3,1900-01-01 18:10:00,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,17,CHEN
26.0,4.6,1900-01-01 19:25:00,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,19,KOC
33.0,4.7,1900-01-01 08:30:00,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,8,MUM
38.0,4.6,1900-01-01 18:35:00,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,18,INDO
29.0,4.6,1900-01-01 23:25:00,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,23,COIMB
21.0,4.7,1900-01-01 17:30:00,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,SUR
34.0,5.0,1900-01-01 17:40:00,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,17,SUR
38.0,4.3,1900-01-01 19:50:00,Stormy,Jam,2,Drinks,motorcycle,2.0,Yes,Metropolitian,19,BANG
23.0,4.6,1900-01-01 09:20:00,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,9,PUNE
26.0,5.0,,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,15,CHEN
36.0,4.7,1900-01-01 17:30:00,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,17,BANG
22.0,4.7,1900-01-01 15:05:00,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,,KOC
30.0,4.8,1900-01-01 18:35:00,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,18,JAP
38.0,4.0,1900-01-01 14:25:00,Cloudy,High,2,Drinks,scooter,1.0,No,Urban,14,CHEN
37.0,3.5,1900-01-01 17:35:00,Stormy,Medium,1,Meal,motorcycle,2.0,No,Metropolitian,17,MYS
36.0,4.6,1900-01-01 09:40:00,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,9,JAP
31.0,5.0,1900-01-01 22:05:00,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,CHEN
25.0,4.7,1900-01-01 09:45:00,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,9,COIMB
29.0,4.9,1900-01-01 10:40:00,Windy,Low,2,Buffet,motorcycle,1.0,No,Urban,10,CHEN
30.0,4.6,1900-01-01 13:15:00,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,13,VAD
27.0,4.5,,Sunny,Jam,1,Meal,scooter,,No,Metropolitian,19,CHEN
36.0,4.6,1900-01-01 17:15:00,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,17,MUM
29.0,4.5,1900-01-01 12:25:00,Stormy,High,2,Snack,scooter,1.0,No,Urban,12,CHEN
30.0,4.9,1900-01-01 18:50:00,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,18,HYD
32.0,4.6,1900-01-01 23:40:00,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,23,HYD
22.0,4.8,1900-01-01 19:30:00,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Urban,19,SUR
39.0,4.2,1900-01-01 10:10:00,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,9,INDO
39.0,4.3,1900-01-01 17:20:00,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,17,RANCHI
25.0,4.9,1900-01-01 23:10:00,Cloudy,Low,0,Buffet,motorcycle,,No,Metropolitian,,CHEN
21.0,4.8,,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,20,BANG
34.0,4.7,1900-01-01 17:50:00,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,17,LUDH
36.0,3.9,1900-01-01 20:35:00,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,20,RANCHI
27.0,4.7,1900-01-01 19:55:00,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,19,SUR
38.0,5.0,1900-01-01 23:25:00,Stormy,Low,0,Snack,motorcycle,0.0,No,Urban,23,SUR
38.0,4.8,1900-01-01 23:15:00,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,CHEN
34.0,4.8,1900-01-01 11:45:00,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,11,HYD
27.0,4.7,1900-01-01 14:40:00,Sunny,High,1,Buffet,motorcycle,0.0,No,Urban,14,MUM
23.0,4.4,1900-01-01 20:40:00,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,SUR
21.0,4.5,1900-01-01 20:25:00,Cloudy,Jam,0,Snack,motorcycle,2.0,Yes,Semi-Urban,20,INDO
26.0,4.7,1900-01-01 10:55:00,Sunny,Low,1,Snack,motorcycle,1.0,No,,10,PUNE
25.0,4.8,1900-01-01 17:20:00,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,17,INDO
28.0,4.6,1900-01-01 17:35:00,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,17,DEH
26.0,4.2,1900-01-01 22:05:00,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,21,MYS
37.0,4.3,1900-01-01 17:55:00,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,17,RANCHI
36.0,4.7,1900-01-01 19:50:00,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,19,SUR
23.0,5.0,1900-01-01 18:35:00,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,18,MUM
39.0,4.7,1900-01-01 17:35:00,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,17,MUM
22.0,4.5,,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,17,INDO
20.0,4.9,1900-01-01 17:20:00,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,17,MYS
29.0,4.7,1900-01-01 17:55:00,Cloudy,Medium,1,Meal,scooter,1.0,No,Urban,17,HYD
36.0,4.1,1900-01-01 23:05:00,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,22,COIMB
27.0,4.6,1900-01-01 09:55:00,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,9,JAP
20.0,4.7,1900-01-01 14:45:00,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,14,GOA
34.0,4.9,1900-01-01 23:35:00,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,23,BANG
39.0,4.8,1900-01-01 21:45:00,Fog,Jam,2,Drinks,motorcycle,2.0,No,Metropolitian,21,PUNE
22.0,4.9,1900-01-01 19:25:00,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,19,LUDH
23.0,4.6,,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,20,JAP
25.0,4.7,1900-01-01 18:55:00,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,18,BHP
32.0,4.6,1900-01-01 19:05:00,Windy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,18,JAP
36.0,4.6,1900-01-01 20:55:00,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,20,MUM
36.0,4.9,1900-01-01 09:45:00,Sunny,Low,1,Snack,motorcycle,0.0,,Urban,9,COIMB
26.0,4.7,1900-01-01 22:55:00,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,22,SUR
29.0,4.6,1900-01-01 20:10:00,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Urban,19,VAD
28.0,4.6,1900-01-01 23:40:00,Windy,Low,2,Snack,motorcycle,1.0,No,Urban,23,BANG
22.0,4.8,1900-01-01 20:15:00,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,20,AURG
23.0,4.6,1900-01-01 19:15:00,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,19,MYS
29.0,4.8,1900-01-01 11:25:00,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,11,CHEN
29.0,4.7,1900-01-01 18:25:00,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,18,RANCHI
28.0,4.9,1900-01-01 18:55:00,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,18,INDO
31.0,4.1,1900-01-01 10:45:00,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,10,SUR
25.0,4.9,1900-01-01 18:25:00,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,18,VAD
32.0,5.0,1900-01-01 21:40:00,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,21,SUR
39.0,4.7,1900-01-01 22:40:00,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,22,VAD
25.0,4.8,1900-01-01 17:45:00,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,ALH
39.0,5.0,1900-01-01 18:15:00,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,,CHEN
30.0,5.0,1900-01-01 09:40:00,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,9,MUM
32.0,5.0,1900-01-01 18:45:00,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,18,MUM
38.0,4.6,1900-01-01 23:50:00,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,23,JAP
20.0,4.7,1900-01-01 17:50:00,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,17,KOC
20.0,4.8,1900-01-01 08:50:00,Sandstorms,Low,2,Snack,scooter,0.0,No,Urban,8,MUM
22.0,4.9,1900-01-01 22:20:00,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,ALH
26.0,4.7,1900-01-01 23:30:00,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,SUR
26.0,5.0,1900-01-01 21:10:00,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,20,LUDH
28.0,4.0,1900-01-01 21:30:00,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,21,AURG
38.0,4.4,1900-01-01 20:05:00,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,19,CHEN
26.0,4.6,1900-01-01 23:35:00,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,23,CHEN
23.0,4.9,1900-01-01 18:35:00,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,18,JAP
34.0,4.9,1900-01-01 17:25:00,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,17,PUNE
35.0,4.6,1900-01-01 18:05:00,Cloudy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,17,PUNE
20.0,4.5,1900-01-01 22:05:00,Windy,Jam,2,Drinks,motorcycle,0.0,No,Urban,21,COIMB
28.0,4.7,1900-01-01 19:15:00,Fog,Jam,0,Drinks,motorcycle,0.0,No,Semi-Urban,19,HYD
31.0,4.9,1900-01-01 11:50:00,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Urban,11,RANCHI
30.0,4.2,1900-01-01 14:05:00,Windy,High,0,Snack,motorcycle,0.0,No,Metropolitian,,JAP
32.0,4.6,1900-01-01 22:45:00,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,PUNE
33.0,3.7,1900-01-01 21:15:00,Stormy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,21,BHP
27.0,4.1,1900-01-01 21:55:00,Cloudy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,21,CHEN
28.0,4.1,1900-01-01 19:30:00,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,19,MYS
26.0,4.6,1900-01-01 23:10:00,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,,MYS
29.0,4.6,1900-01-01 13:20:00,Windy,High,1,Snack,scooter,0.0,No,Metropolitian,13,PUNE
33.0,4.1,1900-01-01 13:40:00,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,13,BANG
27.0,4.8,1900-01-01 17:50:00,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,17,MYS
22.0,2.5,1900-01-01 22:25:00,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,22,RANCHI
20.0,4.1,1900-01-01 19:15:00,Fog,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,,MUM
39.0,4.4,,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,,JAP
30.0,4.2,1900-01-01 11:05:00,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,COIMB
23.0,4.7,1900-01-01 18:45:00,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,18,CHEN
31.0,4.7,,Sunny,Low,2,Snack,scooter,1.0,No,Urban,9,PUNE
32.0,4.9,1900-01-01 09:50:00,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,9,RANCHI
28.0,5.0,1900-01-01 15:50:00,Sunny,Medium,2,Meal,electric_scooter,1.0,No,,15,MUM
25.0,4.5,1900-01-01 19:45:00,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,19,SUR
30.0,4.8,1900-01-01 22:35:00,Fog,Low,2,Snack,scooter,0.0,No,Urban,22,CHEN
26.0,4.5,,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,SUR
37.0,4.6,1900-01-01 22:50:00,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,PUNE
35.0,4.0,,Fog,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,,COIMB
22.0,4.3,1900-01-01 22:30:00,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,VAD
28.0,4.6,1900-01-01 22:25:00,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,22,RANCHI
33.0,4.9,1900-01-01 23:45:00,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23,VAD
39.0,4.7,1900-01-01 11:15:00,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,,BHP
38.0,4.8,1900-01-01 14:05:00,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,13,MUM
33.0,4.8,1900-01-01 17:45:00,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,ALH
21.0,4.3,1900-01-01 19:25:00,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,19,PUNE
28.0,4.9,1900-01-01 21:45:00,Stormy,Jam,1,Buffet,scooter,1.0,No,Urban,21,COIMB
22.0,4.7,1900-01-01 15:25:00,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,15,MUM
39.0,4.7,1900-01-01 09:35:00,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,9,SUR
32.0,4.2,1900-01-01 21:10:00,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,,MUM
37.0,4.1,1900-01-01 19:15:00,Stormy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,19,RANCHI
24.0,4.8,,Cloudy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,20,AURG
38.0,4.5,1900-01-01 22:05:00,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,21,CHEN
21.0,4.9,1900-01-01 19:25:00,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,19,RANCHI
37.0,4.9,1900-01-01 08:35:00,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,8,CHEN
35.0,4.3,1900-01-01 21:20:00,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,21,MYS
31.0,4.6,1900-01-01 09:30:00,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,9,RANCHI
34.0,4.5,,Fog,Low,1,Meal,scooter,1.0,No,,23,RANCHI
