Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,Time_Orderd_hour,Delivery_city
27.0,4.9,Sandstorms,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,25,20002.518724701924,17,CHEN
38.0,4.6,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.511138647318,22,MYS
27.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,48,20002.511096770162,19,COIMB
32.0,4.9,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.513696174236,22,GOA
38.0,4.8,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,24,20002.49749794561,19,MYS
21.0,4.5,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Urban,10,20002.515700346994,19,BANG
30.0,4.8,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,10,20002.520235004416,9,COIMB
38.0,4.3,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,20002.51748883109,16,MUM
,,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.51582225711,20,PUNE
39.0,4.5,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,28,20002.513900368434,20,SUR
31.0,4.1,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,39,20002.517378842178,14,COIMB
31.0,4.2,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,35,20002.51140399733,,PUNE
29.0,4.7,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.497558892952,21,CHEN
37.0,5.0,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,20002.51415682591,20,JAP
29.0,4.5,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,20,20002.5136199386,,BANG
27.0,4.6,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Urban,11,20002.505005053314,17,COIMB
33.0,4.8,Windy,Low,2,Meal,scooter,1.0,No,Urban,23,20002.520251316964,8,JAP
20.0,4.5,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,20002.519667303906,8,MYS
32.0,4.2,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,46,20002.517631356553,12,KNP
29.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.513899360692,20,SUR
26.0,5.0,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,15,20002.518810559708,21,INDO
38.0,4.7,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.49011242516,22,INDO
23.0,4.9,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,20002.5202418482,10,MUM
27.0,4.9,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.518768292386,,PUNE
30.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.520245988526,10,INDO
25.0,4.6,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,19,20002.49780942473,21,GOA
38.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.51966726241,,MYS
26.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.488402292845,21,MYS
31.0,4.3,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,47,20002.497550287495,21,BANG
33.0,4.7,Fog,Low,2,Meal,motorcycle,0.0,No,Urban,15,20002.51354967923,22,KOC
36.0,4.8,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,18,20002.511543548855,21,SUR
25.0,4.6,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,38,20002.49103071144,21,JAP
25.0,4.5,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.518768726994,20,PUNE
33.0,3.5,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,33,20002.508295392225,18,MYS
37.0,4.1,Cloudy,High,2,Buffet,electric_scooter,2.0,No,Metropolitian,38,20002.520251320853,11,JAP
26.0,4.7,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.4974961474,23,MYS
31.0,4.2,Cloudy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,38,20002.517462183678,14,HYD
31.0,4.7,Stormy,Low,2,Snack,electric_scooter,,No,Metropolitian,24,20002.519726845916,9,KNP
22.0,4.5,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.516074164345,22,JAP
34.0,4.6,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,20002.520234986427,10,COIMB
34.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,22,20002.505894064634,,INDO
39.0,4.8,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,29,20002.515893587795,,SUR
25.0,4.7,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,16,20002.497560240714,22,CHEN
26.0,4.3,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,20002.513816851493,23,MUM
28.0,4.5,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,20,20002.51140667598,22,PUNE
39.0,4.9,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.519684451123,10,HYD
25.0,4.6,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,20,20002.50819979403,,KOC
31.0,4.4,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,47,20002.4884771235,20,BANG
27.0,4.6,Sandstorms,Low,1,Snack,scooter,,No,Urban,17,20002.508936266273,22,INDO
21.0,5.0,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,27,20002.505003810627,17,COIMB
20.0,4.7,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,20002.518773031847,20,MUM
31.0,4.3,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.518773126012,19,MUM
24.0,4.9,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,24,20002.51379632541,20,PUNE
32.0,4.6,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.517566498176,14,RANCHI
28.0,4.8,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,23,20002.515699417017,17,BANG
28.0,4.8,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,13,20002.488403970125,21,MYS
28.0,4.8,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.518724321606,20,CHEN
29.0,5.0,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,19,20002.505744169284,20,SUR
24.0,4.5,Sunny,High,0,Drinks,motorcycle,2.0,Yes,Metropolitian,44,20002.517392825077,13,MYS
32.0,4.7,Stormy,Medium,1,Snack,motorcycle,0.0,No,Urban,31,20002.51589297781,18,SUR
20.0,4.8,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.517566733794,16,RANCHI
39.0,5.0,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,25,20002.518805807336,,VAD
37.0,4.1,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,34,20002.51879362922,21,SUR
32.0,4.5,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,29,20002.511349035496,22,HYD
29.0,4.6,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19,20002.511917169395,18,AGR
37.0,4.9,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,19,20002.518768340033,22,PUNE
39.0,4.9,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,28,20002.513571515672,18,COIMB
39.0,4.6,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,30,20002.513757509056,19,HYD
35.0,5.0,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,16,20002.508910103534,22,VAD
38.0,4.8,Windy,Medium,2,Meal,scooter,1.0,No,Urban,27,20002.518810491,17,INDO
29.0,4.9,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.490023128954,19,VAD
32.0,4.1,Stormy,Jam,0,Snack,motorcycle,0.0,No,Urban,43,20002.51875823442,21,HYD
37.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.516216706692,20,LUDH
39.0,4.9,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,28,20002.4986939335,,KOL
23.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.511166584307,22,CHEN
24.0,4.7,Sandstorms,High,1,Snack,scooter,1.0,No,Urban,22,20002.519691691003,,MUM
31.0,4.1,Fog,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,43,20002.498224215913,21,MUM
37.0,4.1,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,36,20002.50587475613,18,KOL
21.0,4.5,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.50857206492,23,HYD
22.0,4.8,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.511670982964,18,RANCHI
34.0,4.8,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,25,20002.508992704858,17,RANCHI
24.0,4.8,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,18,20002.505570883204,21,MUM
27.0,4.8,Windy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,11,20002.51381415127,,MUM
20.0,4.6,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,40,20002.505114367013,19,BANG
39.0,4.2,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,40,20002.487448500517,,LUDH
22.0,4.8,Windy,Low,1,Meal,scooter,0.0,No,Urban,12,20002.51399336247,22,RANCHI
36.0,4.8,Cloudy,Jam,1,Meal,scooter,1.0,No,Urban,38,20002.498492594063,19,SUR
35.0,4.1,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,45,20002.511437960293,21,MUM
36.0,4.0,Sandstorms,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,41,20002.514158734797,19,JAP
21.0,4.8,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.51389891504,20,SUR
21.0,4.7,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,14,20002.515893587795,18,SUR
38.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.52024180906,9,MUM
32.0,4.5,Sandstorms,Low,1,Buffet,scooter,0.0,No,Urban,24,20002.519707531377,10,INDO
22.0,4.6,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,18,20002.513571569838,22,COIMB
26.0,5.0,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,29,20002.505894025373,,INDO
31.0,5.0,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,31,20002.517401756664,,CHEN
39.0,4.0,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,40,20002.508992704858,18,RANCHI
20.0,4.7,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.51116250719,19,BANG
34.0,4.8,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,25,20002.50894173106,23,INDO
34.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.52023634687,8,BANG
20.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.517400668617,16,BANG
24.0,4.5,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.515823019938,18,PUNE
20.0,4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,11,20002.498719503557,20,INDO
30.0,4.2,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.513621273054,23,CHEN
39.0,4.6,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,21,20002.506357440856,22,AGR
27.0,4.1,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,32,20002.497547782685,17,BANG
31.0,4.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,45,20002.51875839134,19,HYD
27.0,4.7,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Urban,10,20002.48913244491,22,HYD
29.0,4.9,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,20002.511166615754,22,CHEN
20.0,4.9,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Urban,18,20002.518794008396,20,SUR
31.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.5141527484,17,JAP
22.0,4.6,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,28,20002.51739327758,16,MYS
29.0,4.6,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,20,20002.48848880262,20,CHEN
29.0,4.6,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,16,20002.48848308128,20,CHEN
30.0,4.5,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,18,20002.490212055858,21,BHP
36.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.509249560484,19,KNP
25.0,4.7,Windy,High,2,Drinks,scooter,,No,Urban,11,20002.51968453452,11,HYD
38.0,4.7,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,30,20002.51396667379,21,INDO
27.0,4.8,Windy,High,1,Buffet,motorcycle,0.0,,Metropolitian,12,20002.51966376399,11,COIMB
26.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,15,20002.49107839645,21,AGR
23.0,4.6,Sunny,Medium,2,Buffet,scooter,0.0,No,Urban,15,20002.508297801935,17,MYS
22.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.505557434375,18,MUM
22.0,4.8,Cloudy,High,2,Drinks,scooter,1.0,No,Urban,23,20002.520235878703,11,MYS
23.0,4.2,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,35,20002.50857380595,18,HYD
33.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,20002.497553988705,19,BANG
29.0,4.7,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,20002.520246702705,9,RANCHI
36.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,28,20002.515958392847,,RANCHI
21.0,4.8,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,19,20002.52023499132,8,COIMB
34.0,4.7,Fog,Medium,0,Buffet,motorcycle,,Yes,Metropolitian,41,20002.49739086113,17,COIMB
22.0,4.8,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,24,20002.5141594492,18,JAP
30.0,4.7,Sandstorms,High,2,Drinks,scooter,0.0,No,Metropolitian,31,20002.51970026517,,SUR
27.0,4.6,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,16,20002.505076695827,17,MYS
26.0,4.4,Fog,Medium,2,Drinks,electric_scooter,2.0,No,Metropolitian,37,20002.508825345365,17,SUR
26.0,4.5,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.498496122647,20,SUR
32.0,5.0,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,14,20002.515894031476,23,SUR
26.0,4.5,Windy,Low,1,Meal,motorcycle,0.0,,Urban,10,20002.489318061776,22,PUNE
30.0,5.0,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,38,20002.488251773546,17,COIMB
20.0,4.7,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,30,20002.498207437173,18,MUM
35.0,4.9,Sunny,Medium,1,Drinks,scooter,1.0,No,Urban,17,20002.518742894066,18,GOA
24.0,4.6,Cloudy,Low,0,Drinks,motorcycle,,No,Metropolitian,20,20002.519669210596,9,CHEN
32.0,4.9,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.515698587093,18,BANG
24.0,4.6,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.514159891503,18,JAP
34.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,47,20002.51396564336,20,INDO
37.0,4.9,Sunny,Medium,0,Drinks,motorcycle,,No,Metropolitian,21,20002.517400197976,15,BANG
20.0,4.8,Cloudy,Medium,2,Meal,scooter,1.0,No,Urban,14,20002.517379067493,16,COIMB
29.0,4.7,Fog,Jam,2,Drinks,motorcycle,1.0,No,Urban,22,20002.518774187352,,MUM
26.0,4.9,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,17,20002.508327409643,,BANG
23.0,4.7,Sunny,Medium,2,Meal,motorcycle,0.0,No,Urban,15,20002.50672368542,18,DEH
20.0,4.9,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,20002.520240190246,,HYD
30.0,4.6,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,28,20002.498230793626,23,MUM
24.0,4.4,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,44,20002.515939141664,19,INDO
28.0,4.7,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Urban,12,20002.520251320722,8,JAP
29.0,4.8,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,15,20002.506791953874,22,LUDH
20.0,4.6,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,10,20002.518711757017,22,COIMB
26.0,4.9,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,15,20002.490107106438,18,INDO
36.0,4.6,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.51879400665,20,SUR
36.0,4.6,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,29,20002.517393119142,14,MYS
28.0,4.6,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.517566431463,15,RANCHI
29.0,4.9,Sunny,Jam,2,Buffet,motorcycle,0.0,No,,10,20002.498148148763,,PUNE
23.0,5.0,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,20002.51871173977,23,COIMB
28.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,20002.489418095185,18,MUM
28.0,4.5,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.520244110634,8,SUR
23.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.505075146433,18,MYS
20.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,20002.48632440391,18,JAP
24.0,4.5,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,20002.51966730612,10,MYS
21.0,4.9,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,16,20002.520236386765,9,CHEN
31.0,4.5,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.518719708063,18,MYS
22.0,4.5,Stormy,Jam,1,Snack,motorcycle,0.0,No,Urban,16,20002.488253868833,21,COIMB
39.0,5.0,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,45,20002.4910779182,21,AGR
33.0,4.7,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.519688851764,10,PUNE
29.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.489319972672,,PUNE
39.0,4.6,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Urban,15,20002.51875839134,18,HYD
37.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39,20002.488481661345,18,BANG
32.0,3.9,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,38,20002.489796027745,,SUR
35.0,4.9,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.513993129385,18,RANCHI
27.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.52023640415,10,CHEN
27.0,4.6,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,20002.520236389362,10,CHEN
28.0,4.8,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,15,20002.516072054495,,JAP
22.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,29,20002.51872368336,22,BANG
31.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.515893657208,20,SUR
37.0,4.9,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.49755020721,19,BANG
32.0,4.6,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,17,20002.51871977676,,MYS
20.0,4.9,Sunny,High,1,Snack,scooter,0.0,No,,16,20002.51746175694,13,HYD
25.0,4.5,Sunny,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,17,20002.505075977304,17,MYS
21.0,4.6,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,34,20002.508295989184,18,MYS
38.0,4.4,Windy,Medium,1,Buffet,scooter,0.0,No,Urban,38,20002.51126592392,18,GOA
37.0,4.0,Stormy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,40,20002.518810485708,21,INDO
30.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,21,20002.505744080114,22,SUR
35.0,4.6,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,18,20002.518723718742,19,BANG
31.0,4.7,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.517393110273,16,MYS
35.0,4.6,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.520251672293,9,AGR
23.0,4.8,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.516073379942,17,JAP
28.0,4.7,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.51747939419,15,PUNE
21.0,4.3,Stormy,Low,0,Snack,motorcycle,0.0,No,Urban,15,20002.51966940045,,CHEN
37.0,5.0,Fog,High,1,Buffet,scooter,1.0,No,Metropolitian,33,20002.52024411324,11,SUR
31.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.51970556299,9,VAD
29.0,5.0,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.511161166094,17,BANG
30.0,4.7,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,30,20002.518817185603,,RANCHI
36.0,4.2,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,36,20002.48848268352,21,BANG
23.0,4.0,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,31,20002.518739646013,19,GOA
31.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,51,20002.511801202585,21,ALH
31.0,4.6,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.519663762283,11,COIMB
33.0,4.6,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,41,20002.48631761727,20,JAP
36.0,5.0,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Urban,19,20002.513757361878,20,HYD
24.0,4.1,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,40,20002.500060662693,21,LUDH
34.0,4.7,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,23,20002.520235006075,9,COIMB
33.0,5.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,20002.489128955003,22,HYD
24.0,5.0,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,15,20002.497553534162,19,BANG
26.0,4.9,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,24,20002.489125912685,,HYD
27.0,5.0,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,20002.4988092106,22,RANCHI
38.0,4.5,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.505895685037,,INDO
24.0,4.1,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,20002.48980103367,19,SUR
25.0,5.0,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,10,20002.5139869585,17,BHP
20.0,4.5,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,25,20002.515940083857,20,INDO
35.0,4.6,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,15,20002.515665380968,18,COIMB
27.0,5.0,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,23,20002.515822177524,17,PUNE
34.0,4.5,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,28,20002.518719712854,20,MYS
,,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Urban,11,20002.520244098523,9,SUR
20.0,4.3,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,41,20002.490240419174,21,RANCHI
24.0,4.0,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,31,20002.51748883109,12,MUM
33.0,4.6,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,20002.519726735158,,KNP
28.0,4.5,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,14,20002.51593923564,18,INDO
24.0,4.8,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.48913037868,18,HYD
26.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,10,20002.505117251025,22,CHEN
27.0,5.0,Cloudy,Medium,2,Meal,scooter,1.0,,Metropolitian,13,20002.513622395054,17,CHEN
32.0,4.6,Sunny,High,1,Snack,scooter,0.0,No,Metropolitian,22,20002.517524563667,12,SUR
29.0,4.8,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,10,20002.50574319471,22,SUR
23.0,4.5,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,27,20002.505076695827,18,MYS
28.0,4.6,Sunny,High,2,Drinks,scooter,1.0,No,Metropolitian,18,20002.5202343601,11,KOC
27.0,4.9,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,28,20002.498153372635,,PUNE
27.0,4.5,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.497558892952,23,CHEN
22.0,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,31,20002.50882348008,19,SUR
38.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.517400795292,15,CHEN
31.0,4.7,Windy,High,0,Snack,motorcycle,3.0,Yes,Semi-Urban,49,20002.517554161986,14,INDO
30.0,4.4,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,33,20002.50824121828,23,COIMB
21.0,4.6,Windy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,14,20002.51564964415,23,KOC
34.0,4.7,Fog,Jam,1,Drinks,motorcycle,2.0,Yes,Metropolitian,42,20002.49101833479,21,JAP
31.0,4.3,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,36,20002.486323921305,22,JAP
33.0,4.6,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.498716925158,21,INDO
25.0,4.0,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,31,20002.518805770294,19,VAD
29.0,4.1,Cloudy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,34,20002.50511742736,19,BANG
25.0,4.4,Stormy,High,0,Snack,motorcycle,1.0,No,Urban,39,20002.520251240134,11,JAP
32.0,4.8,Sandstorms,Low,2,Buffet,scooter,0.0,No,,21,20002.518810518435,23,INDO
